ProjectId,ProjectPath,ParentDocId,DocObjectId,Description,TDMX_ID,USER_OBJECT_ID,MODIFICATION_DATE,TDMX_COMMENTS,CREATION_DATE,TDMX_CAD_IDENTIFIER,REVISION,PAR_REVISION,REVISION_STG,STATE,CN_DOCUMENT_APPLICABILITY,TDMX_DETAILED_DESCRIPTION,CAD_REF_DIRECTORY,FILE_NAME,TDM_FILE_ID,VAULT_OBJECT_ID,ROOT_DIR_ON_SERVER,FILE_SIZE,CAD_REF_FILE_NAME,DESIGN_MODULE,DocPath,UploadPath,ExtractTimestamp
16581,PRJ-0001403_TRACKER,460945,1636108,PART-CAT AMC / GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,DOC-0114836,Wassila Fasla,12/06/2019 10:28:33,,12/04/2019 16:05:30,DOCAF-089259,0.01,0.00,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee_1636108_96.docx,C07D8D28-ED33-4127-A406-048E19E0C26C,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,1.39 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-089259 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee_1636108_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1637585,PART-CAT AMC / GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,DOC-0114836,Wassila Fasla,12/06/2019 10:28:33,,12/06/2019 10:10:57,DOCAF-089259,0,0.01,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee_1637585_96.docx,3BFEB6E0-9B48-4AFB-9E4B-6EF826738CA8,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,1.38 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-089259 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1637586,PART-CAT AMC / GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,DOC-0114992,Wassila Fasla,12/06/2019 10:31:06,,12/06/2019 10:29:57,DOCAF-089259,0,,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee v0_1637586_96.pdf,80A08AB4-3111-4B7B-A7E1-5BA999F5576F,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,515.4 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee v0.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-089259 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee v0.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1646025,PART-CAT AMC / GM - CARGO TRACKING DEVICE HANHAA ParceLive,DOC-0115581,Wassila Fasla,01/06/2020 17:10:55,,12/19/2019 00:31:00,DOCAF-089340,0.00,,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa_1646025_96.pdf,9417D1AC-6A49-45D5-9B3C-ECE0BFCF9EA3,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,262.5 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-089340 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE HANHAA ParceLive,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa_1646025_96.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1651125,PART-CAT AMC / GM - CARGO TRACKING DEVICE HANHAA ParceLive,DOC-0114918,Wassila Fasla,01/06/2020 17:10:56,,01/06/2020 17:01:12,DOCAF-089340,0,0.00,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa_1651125_96.docx,B060FD9C-46F9-43FE-A6A1-BBAA0D2272DB,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,2.28 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-089340 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE HANHAA ParceLive,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1651145,PART-CAT AMC / GM - CARGO TRACKING DEVICE HANHAA ParceLive,DOC-0115581,Wassila Fasla,01/06/2020 17:10:55,,01/06/2020 17:10:15,DOCAF-089340,0,0.00,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa_1651145_96.pdf,342DAA43-6333-416C-97B1-AEDC67691B1D,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,226.3 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-089340 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE HANHAA ParceLive,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1656527,PART-CAT AMC / GM - CARGO TRACKING DEVICE INTELYT ITAG,DOC-0116207,Wassila Fasla,12/11/2025 10:05:59,,01/14/2020 10:28:33,DOCAF-090091,0.00,,1,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Intelyt iTAG_1656527_96.docx,470CF195-4B4A-43DF-BC19-0F3A03AC2C8F,CI_2024,\\YS00583Q.cadra.aero\Migration_2603\SmVault2024\CI_2024,942.8 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Intelyt iTAG.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-090091 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE INTELYT ITAG,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Intelyt iTAG.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1657605,PART-CAT AMC / GM - CARGO TRACKING DEVICE BOSCH SENSE S,DOC-0116199,Alexandre Huet,01/14/2020 09:55:41,,01/14/2020 09:41:48,DOCAF-090083,0.00,,0,Checked In,,,C:\Users\m415445\Documents\Tracker\Bosh\,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1657605_96.docx,23E34B2B-65E1-4993-BE4C-DA55FA841F47,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,2.56 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-090083 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE BOSCH SENSE S,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1657605_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1657606,PART-CAT AMC / GM - CARGO TRACKING DEVICE BOSCH SENSE S,DOC-0116199,Alexandre Huet,01/27/2020 08:05:55,,01/14/2020 09:52:51,DOCAF-090083,0.01,0.00,0,Checked In,,,C:\Users\m415445\Documents\Tracker\Bosh\,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1657606_96.docx,0B866E33-1C9A-4E5B-8BDE-A8D3EE1687C5,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,2.56 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-090083 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE BOSCH SENSE S,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1657606_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1662408,PART-CAT AMC-GM - CARGO TRACKING DEVICE Template,DOC-0110821,Wassila Fasla,01/22/2020 14:23:45,,01/22/2020 14:10:12,DOCAF-086103,1,0,1,Released,ALL,,C:\Users\m422071\Documents\04_Projets\03-Transverse\03_fiches modules\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Template_1662408_96.docx,A1FE8F94-8577-4781-9FE2-57657B71020D,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,205.4 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Template.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-086103 - PART-CAT AMC-GM - CARGO TRACKING DEVICE Template,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Template.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1662409, CHECKLIST CARGO TRACKER DEVICE,DOC-0110822,Wassila Fasla,01/22/2020 14:24:04,,01/22/2020 14:12:58,PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE,0,0.00,1,Released,ALL,,C:\Users\m422071\Documents\04_Projets\03-Transverse\03_fiches modules\,PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE_1662409_96.docx,9C261EDC-9533-473D-8BC3-7EB6A3D4DA73,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,240.2 KB,PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE -  CHECKLIST CARGO TRACKER DEVICE,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1665365,PART-CAT AMC / GM - CARGO TRACKING DEVICE BOSCH SENSE S,DOC-0116199,Alexandre Huet,01/27/2020 13:38:29,,01/27/2020 07:55:41,DOCAF-090083,0.02,0.01,0,Checked In,,,C:\Users\m415445\Documents\Tracker\Bosh\,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1665365_96.docx,3659A5FB-6C7F-4B9C-9451-6D541255B28C,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,2.72 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-090083 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE BOSCH SENSE S,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1665365_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1665905,PART-CAT AMC / GM - CARGO TRACKING DEVICE BOSCH SENSE S,DOC-0116199,Alexandre Huet,01/27/2020 13:38:29,,01/27/2020 13:21:38,DOCAF-090083,0.03,0.02,1,Checked In,,,C:\Users\m415445\Documents\Tracker\Bosh\,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020_1665905_96.docx,A7B6EFD5-4AFC-489E-A892-097380C5C0C7,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,2.72 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-090083 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE BOSCH SENSE S,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE 14_01_2020.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1666985,PART-CAT AMC / GM - CARGO TRACKING DEVICE BOSCH SENSE S,DOC-0116688,Alexandre Huet,01/28/2020 09:46:08,,01/28/2020 09:27:00,DOCAF-090083,0.00,,0,Checked In,,,C:\Users\m415445\Documents\Tracker\Bosh\Bosch docs to check for approval\,PART-CAT AMC-GM - CARGO TRACKING DEVICE 28_01_2020_1666985_96.pdf,BB2B0A4A-4B54-4B1C-ABA1-83F8345B4496,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,459.4 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE 28_01_2020.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-090083 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE BOSCH SENSE S,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE 28_01_2020_1666985_96.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1667106,PART-CAT AMC / GM - CARGO TRACKING DEVICE BOSCH SENSE S,DOC-0116688,Alexandre Huet,01/28/2020 09:46:08,,01/28/2020 09:45:22,DOCAF-090083,0.01,0.00,1,Checked In,,,C:\Users\m415445\Documents\Tracker\Bosh\Bosch docs to check for approval\,PART-CAT AMC-GM - CARGO TRACKING DEVICE 28_01_2020_1667106_96.pdf,EA68C7C9-0F72-4925-9A79-B850E0772501,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,459.4 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE 28_01_2020.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-090083 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE BOSCH SENSE S,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE 28_01_2020.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1722866,PART-CAT AMC / GM - CARGO TRACKING DEVICE KIRSEN TYPE-A,DOC-0119297,Alexandre Huet,05/26/2020 13:23:40,,05/26/2020 13:22:54,DOCAF-092519,0.00,,1,Checked In,_,,C:\Users\m415445\Documents\Tracker\A_TYPE_KIRSEN_SmartBox\,PART-CAT AMC-GM - CARGO TRACKING DEVICE KIRSEN TYPE-A_12052020_2_1722866_96.docx,6A071875-D902-44FE-AD71-A4C8CFDDE766,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,1.20 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE KIRSEN TYPE-A_12052020_2.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-092519 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE KIRSEN TYPE-A,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE KIRSEN TYPE-A_12052020_2.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1747326,PART-CAT AMC / GM - CARGO TRACKING DEVICE KIRSEN TYPE-A,DOC-0120082,Alexandre Huet,09/01/2020 14:32:15,,09/01/2020 14:31:40,DOCAF-092519,0,,1,Released,_,,C:\Users\m415445\Documents\SmarTeam\Work\KIRSEN_A_TYPE\,PART-CAT AMC-GM - CARGO TRACKING DEVICE KIRSEN TYPE-A-11062020_1747326_96.pdf,5EE22EE0-1A18-445C-A6B3-2902B9F68C73,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,692.0 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE KIRSEN TYPE-A-11062020.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-092519 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE KIRSEN TYPE-A,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE KIRSEN TYPE-A-11062020.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1780485,PART-CAT AMC / GM - CARGO TRACKING DEVICE CalAmp SC1004,DOC-0121742,Alexandre Huet,03/17/2025 15:26:01,,12/14/2020 15:39:33,DOCAF-094425,0.00,,1,Checked In,_,,C:\Users\m415445\OneDrive - Air France KLM\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CalAmpSC1004 Template_1780485_96.docx,5AAB510C-18C5-413E-A012-D46E6B665D2D,CI_2024,\\YS00583Q.cadra.aero\Migration_2603\SmVault2024\CI_2024,0 B,PART-CAT AMC-GM - CalAmpSC1004 Template.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-094425 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE CalAmp SC1004,,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,2677266,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius,DOC-0153237,Michaël Mazard,01/06/2026 15:28:40,,01/05/2026 17:01:06,DOCAF-116939,0.00,,0,Checked In,ALL,,C:\Users\m415718\OneDrive - Air France KLM\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius_2677266_96.docx,919B41F3-9F64-4C70-BC3F-0808249D3F25,CI_2024,\\YS00583Q.cadra.aero\Migration_2603\SmVault2024\CI_2024,984.1 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius.docx,AVIONIC,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-116939 - PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius_2677266_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,2677685,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius,DOC-0153237,Michaël Mazard,01/06/2026 15:28:40,,01/06/2026 13:09:42,DOCAF-116939,0.01,0.00,1,Checked In,ALL,,C:\Users\m415718\OneDrive - Air France KLM\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius_2677685_96.docx,E5584EA5-EFFF-4393-B42D-686968E7FED1,CI_2024,\\YS00583Q.cadra.aero\Migration_2603\SmVault2024\CI_2024,189.3 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius.docx,AVIONIC,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-116939 - PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,2677686,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius,DOC-0153251,Michaël Mazard,01/06/2026 15:28:17,,01/06/2026 15:15:27,DOCAF-116939,0.00,,1,Checked In,ALL,,C:\Users\m415718\OneDrive - Air France KLM\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius_2677686_96.pdf,23302BD0-077D-48AF-AF77-FF286C3F0621,CI_2024,\\YS00583Q.cadra.aero\Migration_2603\SmVault2024\CI_2024,547.5 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius.pdf,AVIONIC,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-116939 - PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE - Avius.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460943,460946,5.4. AIRCRAFT MANUFACTURER DATA,5.4. AIRCRAFT MANUFACTURER DATA-FLD-0050723,Gilles Huiban,10/14/2014 12:38:05,,02/02/2010 11:18:07,,,,-2147483647,New,,,,,,,,0 B,,,TRACKER/5. ENGINEERING/5.4. AIRCRAFT MANUFACTURER DATA,,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460943,460947,5.5. SUPPLIERS DATA,5.5. SUPPLIERS DATA-FLD-0050724,Gilles Huiban,10/14/2014 12:38:07,,02/02/2010 11:18:28,,,,-2147483647,New,,,,,,,,0 B,,,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA,,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460947,490186,5.5.01. OnAsset,5.5.01. OnAsset-FLD-0052895,Michaël Mazard,12/04/2019 12:58:38,,12/16/2014 17:32:27,,,,-2147483647,New,,,,,,,,0 B,,,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset,,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,490186,531805,Airline Operator Information for Evaluation and Acceptance,DOC-0048158,Michaël Mazard,03/12/2015 13:45:49,,03/12/2015 13:42:39,OnAsset SENTRY FlightSafe,0.01,,1,Checked In,ALL,,C:\Users\m415718\Documents\SmarTeam\Work\,SENTRY FlightSafe Information Packet March 2014 1.1_531805_96.pdf,E750A092-B064-43E7-944A-30C3E5CB93F1,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,7.92 MB,SENTRY FlightSafe Information Packet March 2014 1.1.pdf,AVIONIC,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset/OnAsset SENTRY FlightSafe - Airline Operator Information for Evaluation and Acceptance,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset/SENTRY FlightSafe Information Packet March 2014 1.1.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,490186,656374,NTO EASA OnAsset SENTRY Flightsafe 500 ,DOC-0060042,Michaël Mazard,11/19/2015 16:04:33,,11/19/2015 16:04:15,NTO EASA 06-02-2015,0.00,,1,Checked In,ALL,,C:\Users\m415718\Documents\SmarTeam\Work\,EASA NTO for OnAsset SENTRY 500 FlightSafe 6 February 2015_656374_96.pdf,CB80E117-A237-489B-AE73-6171A04745EB,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,115.1 KB,EASA NTO for OnAsset SENTRY 500 FlightSafe 6 February 2015.pdf,AVIONIC,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset/NTO EASA 06-02-2015 - NTO EASA OnAsset SENTRY Flightsafe 500,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset/EASA NTO for OnAsset SENTRY 500 FlightSafe 6 February 2015.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,490186,656376,Définition Part Number de référence SENTRY FlightSafe 500,DOC-0060044,Michaël Mazard,11/19/2015 16:13:01,,11/19/2015 16:12:49,Mail P/N SENTRY 500,0.00,,1,Checked In,ALL,,C:\Users\m415718\Documents\SmarTeam\Work\,mail SENTRY PN_656376_96.pdf,57B3C544-2AEC-445A-B02C-4788B81ADA8C,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,141.8 KB,mail SENTRY PN.pdf,AVIONIC,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset/Mail P_N SENTRY 500 - Définition Part Number de référence SENTRY FlightSafe 500,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.01. OnAsset/mail SENTRY PN.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460947,656371,5.5.02. MOOG Crossbow ILC2000,5.5.02. MOOG Crossbow ILC2000-FLD-0059927,Michaël Mazard,12/04/2019 12:58:46,,11/19/2015 15:10:09,,,,-2147483647,New,,,,,,,,0 B,,,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.02. MOOG Crossbow ILC2000,,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,656371,656373,NTO EASA Moog Crossbow,DOC-0060041,Michaël Mazard,11/19/2015 15:58:50,,11/19/2015 15:58:30,2015D52137,0.00,,1,Checked In,ALL,,C:\Users\m415718\Documents\SmarTeam\Work\,NTO EASA D52137 CHA Moog Crossbow_656373_96.pdf,5437E6A9-F8AA-4D1D-8D7C-7B2FC40B369E,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,47.5 KB,NTO EASA D52137 CHA Moog Crossbow.pdf,AVIONIC,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.02. MOOG Crossbow ILC2000/2015D52137 - NTO EASA Moog Crossbow,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.02. MOOG Crossbow ILC2000/NTO EASA D52137 CHA Moog Crossbow.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460947,708365,5.5.03. Sendum PT300D,5.5.03. Sendum PT300D-FLD-0061588,Michaël Mazard,12/04/2019 12:58:51,,02/17/2016 09:53:19,,,,-2147483647,New,,,,,,,,0 B,,,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.03. Sendum PT300D,,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,708365,708366,Sendum Wireless,DOC-0063381,Michaël Mazard,02/17/2016 10:06:04,,02/17/2016 10:05:39,Ref 1 - Aircraft Transmission Suppression,1.3,,1,Released,ALL,,C:\Users\m415718\Documents\SmarTeam\Work\,Ref 1 - Sendum wireless - Aircraft Transmission Suppression V1.3_708366_96.pdf,39341592-7AC5-4C78-9B43-79A36B22AA7B,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,52.9 KB,Ref 1 - Sendum wireless - Aircraft Transmission Suppression V1.3.pdf,AVIONIC,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.03. Sendum PT300D/Ref 1 - Aircraft Transmission Suppression - Sendum Wireless,TRACKER/5. ENGINEERING/5.5. SUPPLIERS DATA/5.5.03. Sendum PT300D/Ref 1 - Sendum wireless - Aircraft Transmission Suppression V1.3.pdf,2026-06-30 08:06:33
